Date,Price,Open,High,Low
2/16/2015,1231.7,1228.7,1236.4,1228.5
2/17/2015,1278.9,1278.9,1278.9,1278.9
2/18/2015,1270.5,1270.5,1270.5,1270.5
2/19/2015,1275.9,1275.9,1275.9,1275.9
2/20/2015,1272.2,1272.2,1272.2,1272.2
2/21/2015,1267.7,1267.7,1267.7,1267.7
2/22/2015,1267.7,1267.7,1267.7,1267.7
2/23/2015,1267.7,1267.7,1267.7,1267.7
2/24/2015,1262.1,1262.1,1262.1,1262.1
2/25/2015,1265,1265,1265,1265
2/26/2015,1275.1,1275.1,1275.1,1275.1
2/27/2015,1278.4,1278.4,1278.4,1278.4
2/28/2015,1274.8,1274.8,1274.8,1274.8
3/1/2015,1274.8,1274.8,1274.8,1274.8
3/2/2015,1274.8,1274.8,1274.8,1274.8
3/3/2015,1273.2,1273.2,1273.2,1273.2
3/4/2015,1269.6,1269.6,1269.6,1269.6
3/5/2015,1265.1,1265.1,1265.1,1265.1
3/6/2015,1234.6,1234.6,1234.6,1234.6
3/7/2015,1237,1237,1237,1237
3/8/2015,1237,1237,1237,1237
3/9/2015,1237,1237,1237,1237
3/10/2015,1227.1,1227.1,1227.1,1227.1
3/11/2015,1217.4,1217.4,1217.4,1217.4
3/12/2015,1218,1218,1218,1218
3/13/2015,1217.9,1217.9,1217.9,1217.9
3/14/2015,1218.3,1218.3,1218.3,1218.3
3/15/2015,1218.3,1218.3,1218.3,1218.3
3/16/2015,1218.3,1218.3,1218.3,1218.3
3/17/2015,1213.5,1213.5,1213.5,1213.5
3/18/2015,1216.5,1216.5,1216.5,1216.5
3/19/2015,1228.5,1228.5,1228.5,1228.5
3/20/2015,1243.7,1243.7,1243.7,1243.7
3/21/2015,1246.5,1246.5,1246.5,1246.5
3/22/2015,1246.5,1246.5,1246.5,1246.5
3/23/2015,1246.5,1246.5,1246.5,1246.5
3/24/2015,1250.2,1250.2,1250.2,1250.2
3/25/2015,1256.3,1256.3,1256.3,1256.3
3/26/2015,1266,1266,1266,1266
3/27/2015,1260.9,1260.9,1260.9,1260.9
3/28/2015,1245.4,1245.4,1245.4,1245.4
3/29/2015,1245.4,1245.4,1245.4,1245.4
3/30/2015,1245.4,1245.4,1245.4,1245.4
3/31/2015,1241.2,1241.2,1241.2,1241.2
4/1/2015,1263.2,1263.2,1263.2,1263.2
4/2/2015,1257.2,1257.2,1257.2,1257.2
4/3/2015,1257.2,1257.2,1257.2,1257.2
4/4/2015,1274.4,1274.4,1274.4,1274.4
4/5/2015,1274.4,1274.4,1274.4,1274.4
4/6/2015,1274.4,1274.4,1274.4,1274.4
4/7/2015,1267.4,1267.4,1267.4,1267.4
4/8/2015,1260.1,1260.1,1260.1,1260.1
4/9/2015,1250.6,1250.6,1250.6,1250.6
4/10/2015,1262.3,1262.3,1262.3,1262.3
4/11/2015,1256.8,1256.8,1256.8,1256.8
4/12/2015,1256.8,1256.8,1256.8,1256.8
4/13/2015,1256.8,1256.8,1256.8,1256.8
4/14/2015,1247.1,1247.1,1247.1,1247.1
4/15/2015,1255.5,1255.5,1255.5,1255.5
4/16/2015,1252,1252,1252,1252
4/17/2015,1257.1,1257.1,1257.1,1257.1
4/18/2015,1248.3,1248.3,1248.3,1248.3
4/19/2015,1248.3,1248.3,1248.3,1248.3
4/20/2015,1248.3,1248.3,1248.3,1248.3
4/21/2015,1258.1,1258.1,1258.1,1258.1
4/22/2015,1243.7,1243.7,1243.7,1243.7
4/23/2015,1251,1251,1251,1251
4/24/2015,1229.4,1229.4,1229.4,1229.4
4/25/2015,1258.2,1258.2,1258.2,1258.2
4/26/2015,1258.2,1258.2,1258.2,1258.2
4/27/2015,1258.2,1258.2,1258.2,1258.2
4/28/2015,1270.4,1270.4,1270.4,1270.4
4/29/2015,1269,1269,1269,1269
4/30/2015,1242,1242,1242,1242
5/1/2015,1235.1,1235.1,1235.1,1235.1
5/2/2015,1248,1248,1248,1248
5/3/2015,1248,1248,1248,1248
5/4/2015,1248,1248,1248,1248
5/5/2015,1257.2,1257.2,1257.2,1257.2
5/6/2015,1255.7,1255.7,1255.7,1255.7
5/7/2015,1247.5,1247.5,1247.5,1247.5
5/8/2015,1251.5,1251.5,1251.5,1251.5
5/9/2015,1246.3,1246.3,1246.3,1246.3
5/10/2015,1246.3,1246.3,1246.3,1246.3
5/11/2015,1246.3,1246.3,1246.3,1246.3
5/12/2015,1256,1256,1256,1256
5/13/2015,1281.2,1281.2,1281.2,1281.2
5/14/2015,1288,1288,1288,1288
5/15/2015,1287.9,1287.9,1287.9,1287.9
5/16/2015,1290.2,1290.2,1290.2,1290.2
5/17/2015,1290.2,1290.2,1290.2,1290.2
5/18/2015,1290.2,1290.2,1290.2,1290.2
5/19/2015,1270.4,1270.4,1270.4,1270.4
5/20/2015,1272.5,1272.5,1272.5,1272.5
5/21/2015,1267.1,1267.1,1267.1,1269.9
5/22/2015,1268.7,1283,1283,1267.2
5/23/2015,1204.4,1205.8,1205.8,1203.9
5/24/2015,1204.4,1205.8,1205.8,1203.9
5/25/2015,1207.4,1204.6,1209,1203.3
5/26/2015,1251.2,1251.2,1251.2,1251.2
5/27/2015,1249.6,1249.6,1249.6,1249.5
5/28/2015,1251.5,1251.5,1251.5,1251.5
5/29/2015,1251.7,1251.7,1251.7,1251
5/30/2015,1251.4,1251.4,1251.4,1251.4
5/31/2015,1251.4,1251.4,1251.4,1251.4
6/1/2015,1251.4,1251.4,1251.4,1251.4
6/2/2015,1258.8,1258.8,1258.8,1258.8
6/3/2015,1250.9,1250.9,1250.9,1250.9
6/4/2015,1241.1,1241.1,1241.1,1241.1
6/5/2015,1237.6,1237.6,1237.6,1237.6
6/6/2015,1243,1243,1243,1243
6/7/2015,1243,1243,1243,1243
6/8/2015,1243,1243,1243,1243
6/9/2015,1247.8,1247.8,1247.8,1247.8
6/10/2015,1259.6,1259.6,1259.6,1259.6
6/11/2015,1253.6,1253.6,1253.6,1253.6
6/12/2015,1252,1252,1252,1252
6/13/2015,1256.8,1256.8,1256.8,1256.8
6/14/2015,1256.8,1256.8,1256.8,1256.8
6/15/2015,1256.8,1256.8,1256.8,1256.8
6/16/2015,1250.4,1250.4,1250.4,1250.4
6/17/2015,1247.9,1247.9,1247.9,1247.9
6/18/2015,1271.8,1271.8,1271.8,1271.8
6/19/2015,1270.4,1270.4,1270.4,1270.4
6/20/2015,1253.1,1253.1,1253.1,1253.1
6/21/2015,1253.1,1253.1,1253.1,1253.1
6/22/2015,1253.1,1253.1,1253.1,1253.1
6/23/2015,1245.8,1245.8,1245.8,1245.8
6/24/2015,1242,1242,1242,1242
6/25/2015,1241.3,1241.3,1241.3,1241.3
6/26/2015,1244.1,1244.1,1244.1,1244.1
6/27/2015,1249,1249,1249,1249
6/28/2015,1249,1249,1249,1249
6/29/2015,1249,1249,1249,1249
6/30/2015,1241.8,1241.8,1241.8,1241.8
7/1/2015,1239.5,1239.5,1239.5,1239.5
7/2/2015,1232.5,1232.5,1232.5,1232.5
7/3/2015,1167.8,1164.7,1169,1164.6
7/4/2015,1241.6,1241.6,1241.6,1241.6
7/5/2015,1241.6,1241.6,1241.6,1241.6
7/6/2015,1241.6,1241.6,1241.6,1241.6
7/7/2015,1220.5,1220.5,1220.5,1220.5
7/8/2015,1229.6,1229.6,1229.6,1229.6
7/9/2015,1226.1,1226.1,1226.1,1226.1
7/10/2015,1227.6,1227.6,1227.6,1227.6
7/11/2015,1226,1226,1226,1226
7/12/2015,1226,1226,1226,1226
7/13/2015,1226,1226,1226,1226
7/14/2015,1223.4,1223.4,1223.4,1223.4
7/15/2015,1217.3,1217.3,1217.3,1217.3
7/16/2015,1214.2,1214.2,1214.2,1214.2
7/17/2015,1201.7,1201.7,1201.7,1201.7
7/18/2015,1176.5,1176.5,1176.5,1176.5
7/19/2015,1176.5,1176.5,1176.5,1176.5
7/20/2015,1176.5,1176.5,1176.5,1176.5
7/21/2015,1170.5,1170.5,1170.5,1170.5
7/22/2015,1158.6,1158.6,1158.6,1158.6
7/23/2015,1161.1,1161.1,1161.1,1161.1
7/24/2015,1151,1151,1151,1151
7/25/2015,1161.6,1161.6,1161.6,1161.6
7/26/2015,1161.6,1161.6,1161.6,1161.6
7/27/2015,1161.6,1161.6,1161.6,1161.6
7/28/2015,1161.6,1161.6,1161.6,1161.6
7/29/2015,1158.5,1158.5,1158.5,1158.5
7/30/2015,1154.4,1154.4,1154.4,1154.4
7/31/2015,1154.1,1154.1,1154.1,1154.1
8/1/2015,1147.8,1147.8,1147.8,1147.8
8/2/2015,1147.8,1147.8,1147.8,1147.8
8/3/2015,1147.8,1147.8,1147.8,1147.8
8/4/2015,1149.7,1149.7,1149.7,1149.7
8/5/2015,1148.1,1148.1,1148.1,1148.1
8/6/2015,1152.6,1152.6,1152.6,1152.6
8/7/2015,1156.8,1156.8,1156.8,1156.8
8/8/2015,1166.8,1166.8,1166.8,1166.8
8/9/2015,1166.8,1166.8,1166.8,1166.8
8/10/2015,1166.8,1166.8,1166.8,1166.8
8/11/2015,1168.7,1168.7,1168.7,1168.7
8/12/2015,1184,1184,1184,1184
8/13/2015,1176.1,1176.1,1176.1,1176.1
8/14/2015,1173.3,1173.3,1173.3,1173.3
8/15/2015,1178.9,1178.9,1178.9,1178.9
8/16/2015,1178.9,1178.9,1178.9,1178.9
8/17/2015,1178.9,1178.9,1178.9,1178.9
8/18/2015,1177.3,1177.3,1177.3,1177.3
8/19/2015,1188.1,1188.1,1188.1,1188.1
8/20/2015,1213.2,1213.2,1213.2,1213.2
8/21/2015,1217.8,1217.8,1217.8,1217.8
8/22/2015,1209.9,1209.9,1209.9,1209.9
8/23/2015,1209.9,1209.9,1209.9,1209.9
8/24/2015,1209.9,1209.9,1209.9,1209.9
8/25/2015,1194.7,1194.7,1194.7,1194.7
8/26/2015,1180,1180,1180,1180
8/27/2015,1178.2,1178.2,1178.2,1178.2
8/28/2015,1189.4,1189.4,1189.4,1189.4
8/29/2015,1187.9,1187.9,1187.9,1187.9
8/30/2015,1187.9,1187.9,1187.9,1187.9
8/31/2015,1187.9,1187.9,1187.9,1187.9
9/1/2015,1192.3,1192.3,1192.3,1192.3
9/2/2015,1185.4,1185.4,1185.4,1185.4
9/3/2015,1174.5,1174.5,1174.5,1174.5
9/4/2015,1171.5,1171.5,1171.5,1171.5
9/5/2015,1119.9,1122.3,1123.1,1119.6
9/6/2015,1119.9,1122.3,1123.1,1119.6
9/7/2015,1119.9,1119.5,1124,1115.2
9/8/2015,1170.9,1170.9,1170.9,1170.9
9/9/2015,1151.7,1151.7,1151.7,1151.7
9/10/2015,1158.9,1158.9,1158.9,1158.9
9/11/2015,1152.9,1152.9,1152.9,1152.9
9/12/2015,1156.7,1156.7,1156.7,1156.7
9/13/2015,1156.7,1156.7,1156.7,1156.7
9/14/2015,1156.7,1156.7,1156.7,1156.7
9/15/2015,1151.5,1151.5,1151.5,1151.5
9/16/2015,1168.6,1168.6,1168.6,1168.6
9/17/2015,1167.2,1167.2,1167.2,1167.2
9/18/2015,1186.5,1186.5,1186.5,1186.5
9/19/2015,1181.8,1181.8,1181.8,1181.8
9/20/2015,1181.8,1181.8,1181.8,1181.8
9/21/2015,1181.8,1181.8,1181.8,1181.8
9/22/2015,1172.7,1172.7,1172.7,1172.7
9/23/2015,1179.4,1179.4,1179.4,1179.4
9/24/2015,1200.7,1200.7,1200.7,1200.7
9/25/2015,1192.6,1192.6,1192.6,1192.6
9/26/2015,1178.2,1178.2,1178.2,1178.2
9/27/2015,1178.2,1178.2,1178.2,1178.2
9/28/2015,1178.2,1178.2,1178.2,1178.2
9/29/2015,1172.9,1169,1169,1168
9/30/2015,1158.4,1158.4,1158.4,1158.4
10/1/2015,1156.9,1156.9,1156.9,1156.9
10/2/2015,1179,1171,1172,1171
10/3/2015,1178.3,1173,1173,1171
10/4/2015,1178.3,1173,1173,1171
10/5/2015,1178.3,1173,1173,1171
10/6/2015,1186.4,1183.5,1183.5,1183.5
10/7/2015,1189.1,1186,1186,1186
10/8/2015,1185,1185,1185,1185
10/9/2015,1197.5,1197.5,1197.5,1197.5
10/10/2015,1206.2,1206.2,1206.2,1206.2
10/11/2015,1206.2,1206.2,1206.2,1206.2
10/12/2015,1206.2,1206.2,1206.2,1206.2
10/13/2015,1206.9,1206.9,1206.9,1206.9
10/14/2015,1219.3,1219.3,1219.3,1219.3
10/15/2015,1227.1,1219,1219.5,1219
10/16/2015,1222.3,1222.3,1222.3,1222.3
10/17/2015,1212,1206.5,1207.2,1206.5
10/18/2015,1212,1206.5,1207.2,1206.5
10/19/2015,1212,1206.5,1207.2,1206.5
10/20/2015,1216.6,1216.6,1216.6,1216.6
10/21/2015,1205.4,1205.4,1205.4,1205.4
10/22/2015,1204.1,1204.1,1204.1,1204.1
10/23/2015,1200.1,1200.1,1200.1,1200.1
10/24/2015,1201.7,1201.7,1201.7,1201.7
10/25/2015,1201.7,1201.7,1201.7,1201.7
10/26/2015,1201.7,1201.7,1201.7,1201.7
10/27/2015,1199.8,1199.8,1199.8,1199.8
10/28/2015,1210.9,1210.9,1210.9,1210.9
10/29/2015,1183.4,1183.4,1183.4,1183.4
10/30/2015,1176.8,1176.8,1176.8,1176.8
10/31/2015,1172,1172,1172,1172
11/1/2015,1172,1172,1172,1172
11/2/2015,1172,1172,1172,1172
11/3/2015,1150.2,1150.2,1150.2,1150.2
11/4/2015,1142.8,1142.8,1142.8,1142.8
11/5/2015,1141.7,1141.7,1141.7,1141.7
11/6/2015,1129.5,1129.5,1129.5,1129.5
11/7/2015,1130.8,1130.8,1130.8,1130.8
11/8/2015,1130.8,1130.8,1130.8,1130.8
11/9/2015,1130.8,1130.8,1130.8,1130.8
11/10/2015,1131,1135,1135,1135
11/11/2015,1127,1127,1127,1127
11/12/2015,1122.9,1122.9,1122.9,1122.9
11/13/2015,1122.9,1122.9,1122.9,1122.9
11/14/2015,1124.1,1123.4,1123.4,1123.4
11/15/2015,1124.1,1123.4,1123.4,1123.4
11/16/2015,1124.1,1123.4,1123.4,1123.4
11/17/2015,1108.5,1106.8,1106.8,1106.8
11/18/2015,1108.5,1108.5,1108.5,1108.5
11/19/2015,1117.2,1117.2,1117.2,1117.2
11/20/2015,1115.4,1115.4,1115.4,1115.4
11/21/2015,1106.3,1106.3,1106.3,1106.3
11/22/2015,1106.3,1106.3,1106.3,1106.3
11/23/2015,1106.3,1106.3,1106.3,1106.3
11/24/2015,1113.2,1113.2,1113.2,1113.2
11/25/2015,1110,1110,1110,1110
11/26/2015,1070.8,1070.1,1074.2,1069.2
11/27/2015,1096.5,1096.5,1096.5,1096.5
11/28/2015,1105.9,1105.9,1105.9,1105.9
11/29/2015,1105.9,1105.9,1105.9,1105.9
11/30/2015,1105.9,1105.9,1105.9,1105.9
12/1/2015,1104,1104,1104,1104
12/2/2015,1094.4,1094.4,1094.4,1094.4
12/3/2015,1102.6,1102.6,1102.6,1102.6
12/4/2015,1125.2,1125.2,1125.2,1125.2
12/5/2015,1116.3,1116.3,1116.3,1116.3
12/6/2015,1116.3,1116.3,1116.3,1116.3
12/7/2015,1116.3,1116.3,1116.3,1116.3
12/8/2015,1116.4,1116.4,1116.4,1116.4
12/9/2015,1117.3,1117.3,1117.3,1117.3
12/10/2015,1112.7,1112.7,1112.7,1112.7
12/11/2015,1116.2,1116.2,1116.2,1116.2
12/12/2015,1103.8,1103.8,1103.8,1103.8
12/13/2015,1103.8,1103.8,1103.8,1103.8
12/14/2015,1103.8,1103.8,1103.8,1103.8
12/15/2015,1102.2,1102.2,1102.2,1102.2
12/16/2015,1117.7,1117.7,1117.7,1117.7
12/17/2015,1090.5,1090.5,1090.5,1090.5
12/18/2015,1105.7,1105.7,1105.7,1105.7
12/19/2015,1122.9,1122.9,1122.9,1122.9
12/20/2015,1122.9,1122.9,1122.9,1122.9
12/21/2015,1122.9,1122.9,1122.9,1122.9
12/22/2015,1116.4,1116.4,1116.4,1116.4
12/23/2015,1110.6,1110.6,1110.6,1110.6
12/24/2015,1118.3,1118.3,1118.3,1118.3
12/25/2015,1110.5,1110.5,1110.5,1110.5
12/26/2015,1110.5,1110.5,1110.5,1110.5
12/27/2015,1110.5,1110.5,1110.5,1110.5
12/28/2015,1110.5,1110.5,1110.5,1110.5
12/29/2015,1111,1111,1111,1111
12/30/2015,1103.2,1103.2,1103.2,1103.2
12/31/2015,1103.4,1103.4,1103.4,1103.4
1/1/2016,1118.1,1118.1,1118.1,1118.1
1/2/2016,1118.1,1118.1,1118.1,1118.1
1/3/2016,1118.1,1118.1,1118.1,1118.1
1/4/2016,1118.1,1118.1,1118.1,1118.1
1/5/2016,1121,1121,1121,1121
1/6/2016,1134.5,1134.5,1134.5,1134.5
1/7/2016,1145.3,1145.3,1145.3,1145.3
1/8/2016,1134.9,1134.9,1134.9,1134.9
1/9/2016,1131.7,1131.7,1131.7,1131.7
1/10/2016,1131.7,1131.7,1131.7,1131.7
1/11/2016,1131.7,1131.7,1131.7,1131.7
1/12/2016,1120.3,1120.3,1120.3,1120.3
1/13/2016,1120.6,1120.6,1120.6,1120.6
1/14/2016,1106.4,1106.4,1106.4,1106.4
1/15/2016,1121.6,1121.6,1121.6,1121.6
1/16/2016,1090.3,1088.6,1090.8,1088.6
1/17/2016,1090.3,1088.6,1090.8,1088.6
1/18/2016,1088.5,1090.2,1093.3,1087.4
1/19/2016,1119.9,1119.9,1119.9,1119.9
1/20/2016,1135.8,1135.8,1135.8,1135.8
1/21/2016,1127.7,1127.7,1127.7,1127.7
1/22/2016,1126.7,1126.7,1126.7,1126.7
1/23/2016,1136.5,1136.5,1136.5,1136.5
1/24/2016,1136.5,1136.5,1136.5,1136.5
1/25/2016,1136.5,1136.5,1136.5,1136.5
1/26/2016,1151.4,1151.4,1151.4,1151.4
1/27/2016,1148,1148,1148,1148
1/28/2016,1147.8,1147.8,1147.8,1147.8
1/29/2016,1146.2,1146.2,1146.2,1146.2
1/30/2016,1157.8,1157.8,1157.8,1157.8
1/31/2016,1157.8,1157.8,1157.8,1157.8
2/1/2016,1157.8,1157.8,1157.8,1157.8
2/2/2016,1156.4,1156.4,1156.4,1156.4
2/3/2016,1169.6,1169.6,1169.6,1169.6
2/4/2016,1184,1183.6,1183.6,1183.6
2/5/2016,1184.3,1184.3,1184.3,1184.3
2/6/2016,1224.5,1224.5,1224.5,1224.5
2/7/2016,1224.5,1224.5,1224.5,1224.5
2/8/2016,1224.5,1224.5,1224.5,1224.5
2/9/2016,1223.4,1223.4,1223.4,1223.4
2/10/2016,1219.3,1219.3,1219.3,1219.3
2/11/2016,1268.8,1259,1259,1259
2/12/2016,1257.9,1257.9,1257.9,1257.9
2/13/2016,1233.6,1235.7,1235.9,1231.4
2/14/2016,1233.6,1235.7,1235.9,1231.4
2/15/2016,1208.1,1234,1235.1,1202.8
2/16/2016,1227.8,1231,1231,1224.2
2/17/2016,1233.9,1233.9,1233.9,1233.9
2/18/2016,1249.2,1249.2,1249.2,1249.2
2/19/2016,1254.1,1254.1,1254.1,1254.1
2/20/2016,1233.4,1236,1236,1236
2/21/2016,1233.4,1236,1236,1236
2/22/2016,1233.4,1236,1236,1236
2/23/2016,1248.1,1248.1,1248.1,1248.1
2/24/2016,1263.8,1263.8,1263.8,1263.8
2/25/2016,1263.7,1263.7,1263.7,1263.7
2/26/2016,1245.5,1245.5,1245.5,1245.5
2/27/2016,1260,1260,1260,1260
2/28/2016,1260,1260,1260,1260
2/29/2016,1260,1260,1260,1260
3/1/2016,1257.9,1257.9,1257.9,1257.9
3/2/2016,1269.7,1269.7,1269.7,1269.7
3/3/2016,1287.4,1287.4,1287.4,1287.4
3/4/2016,1302.3,1302.3,1302.3,1302.3
3/5/2016,1297,1297,1297,1297
3/6/2016,1297,1297,1297,1297
3/7/2016,1297,1297,1297,1297
3/8/2016,1295.7,1294.1,1294.1,1294
3/9/2016,1290.1,1284,1284,1284
3/10/2016,1306.8,1306.8,1306.8,1306.8
3/11/2016,1295.3,1295.3,1295.3,1295.3
3/12/2016,1281.1,1279.4,1282.5,1279
3/13/2016,1281.1,1279.4,1282.5,1279
3/14/2016,1281.1,1279.4,1282.5,1279
3/15/2016,1266.9,1266.9,1266.9,1266.9
3/16/2016,1267.6,1267.6,1267.6,1267.6
3/17/2016,1300.8,1300.8,1300.8,1300.8
3/18/2016,1288.7,1288.7,1288.7,1288.7
3/19/2016,1279.4,1279.4,1279.4,1279.4
3/20/2016,1279.4,1279.4,1279.4,1279.4
3/21/2016,1279.4,1279.4,1279.4,1279.4
3/22/2016,1285.5,1288.6,1288.6,1284
3/23/2016,1260.7,1279,1279,1264
3/24/2016,1259.1,1259.1,1259.1,1259.1
3/25/2016,1216.7,1216.7,1216.7,1216.7
3/26/2016,1257.4,1254,1254,1254
3/27/2016,1257.4,1254,1254,1254
3/28/2016,1257.4,1254,1254,1254
3/29/2016,1273,1273,1273,1273
3/30/2016,1263.6,1263.6,1263.6,1263.6
3/31/2016,1267.6,1267.6,1267.6,1267.6
4/1/2016,1255.6,1255.6,1255.6,1255.6
4/2/2016,1251.4,1251.4,1251.4,1251.4
4/3/2016,1251.4,1251.4,1251.4,1251.4
4/4/2016,1251.4,1251.4,1251.4,1251.4
4/5/2016,1261.2,1261.2,1261.2,1261.2
4/6/2016,1255.5,1255.5,1255.5,1255.5
4/7/2016,1269,1269,1269,1269
4/8/2016,1274,1274,1274,1274
4/9/2016,1289.1,1289.1,1289.1,1289.1
4/10/2016,1289.1,1289.1,1289.1,1289.1
4/11/2016,1289.1,1289.1,1289.1,1289.1
4/12/2016,1293.1,1293.1,1293.1,1293.1
4/13/2016,1280.6,1280.6,1280.6,1280.6
4/14/2016,1258.8,1258.8,1258.8,1258.8
4/15/2016,1266.4,1266.4,1266.4,1266.4
4/16/2016,1267,1267,1267,1267
4/17/2016,1267,1267,1267,1267
4/18/2016,1267,1267,1267,1267
4/19/2016,1287.5,1290,1290.6,1281.3
4/20/2016,1289,1289,1289,1289
4/21/2016,1286.2,1286.2,1286.2,1286.2
4/22/2016,1265.5,1265.5,1265.5,1265.5
4/23/2016,1275.8,1275.8,1275.8,1275.8
4/24/2016,1275.8,1275.8,1275.8,1275.8
4/25/2016,1275.8,1275.8,1275.8,1275.8
4/26/2016,1279.1,1279.1,1279.1,1279.1
4/27/2016,1286.5,1286.5,1286.5,1286.5
4/28/2016,1303.1,1303.1,1303.1,1303.1
4/29/2016,1327.7,1335,1335,1335
4/30/2016,1333.6,1333.6,1333.6,1333.6
5/1/2016,1333.6,1333.6,1333.6,1333.6
5/2/2016,1333.6,1333.6,1333.6,1333.6
5/3/2016,1329.1,1329.1,1329.1,1329.1
5/4/2016,1310.6,1310.6,1310.6,1310.6
5/5/2016,1307.1,1316.8,1316.8,1316.8
5/6/2016,1329.4,1329.4,1329.4,1329.4
5/7/2016,1302.2,1302.2,1302.2,1302.2
5/8/2016,1302.2,1302.2,1302.2,1302.2
5/9/2016,1302.2,1302.2,1302.2,1302.2
5/10/2016,1300.6,1295,1295,1295
5/11/2016,1311.9,1311.9,1311.9,1311.9
5/12/2016,1307,1307,1307,1307
5/13/2016,1308.8,1308.8,1308.8,1308.8
5/14/2016,1311.1,1311.1,1311.1,1311.1
5/15/2016,1311.1,1311.1,1311.1,1311.1
5/16/2016,1311.1,1311.1,1311.1,1311.1
5/17/2016,1314.2,1315.4,1315.4,1315.4
5/18/2016,1313.6,1313.6,1313.6,1313.6
5/19/2016,1295.2,1295.2,1295.2,1295.2
5/20/2016,1295.2,1295.2,1295.2,1295.2
5/21/2016,1294.2,1294.2,1294.2,1294.2
5/22/2016,1294.2,1294.2,1294.2,1294.2
5/23/2016,1294.2,1294.2,1294.2,1294.2
5/24/2016,1272,1272,1272,1272
5/25/2016,1266.7,1266.7,1266.7,1266.7
5/26/2016,1262.9,1262.9,1262.9,1262.9
5/27/2016,1256.9,1256.9,1256.9,1256.9
5/28/2016,1212.15,1208.25,1213.15,1201.8
5/29/2016,1212.15,1208.25,1213.15,1201.8
5/30/2016,1212.15,1208.25,1213.15,1201.8
5/31/2016,1258.6,1258.6,1258.6,1258.6
6/1/2016,1256.5,1256.5,1256.5,1256.5
6/2/2016,1254.2,1254.2,1254.2,1254.2
6/3/2016,1283.9,1283.9,1283.9,1283.9
6/4/2016,1288.7,1288.7,1288.7,1288.7
6/5/2016,1288.7,1288.7,1288.7,1288.7
6/6/2016,1288.7,1288.7,1288.7,1288.7
6/7/2016,1288.1,1288.1,1288.1,1288.1
6/8/2016,1303.3,1303.3,1303.3,1303.3
6/9/2016,1313.7,1313.7,1313.7,1313.7
6/10/2016,1317,1317,1317,1317
6/11/2016,1328.1,1328.1,1328.1,1328.1
6/12/2016,1328.1,1328.1,1328.1,1328.1
6/13/2016,1328.1,1328.1,1328.1,1328.1
6/14/2016,1325.6,1325.6,1325.6,1325.6
6/15/2016,1326,1326,1326,1326
6/16/2016,1336.6,1336.6,1336.6,1336.6
6/17/2016,1333.9,1326.3,1326.5,1326.3
6/18/2016,1333.8,1322.4,1336.2,1322.4
6/19/2016,1333.8,1322.4,1336.2,1322.4
6/20/2016,1333.8,1322.4,1336.2,1322.4
6/21/2016,1314.2,1314.2,1314.2,1314.2
6/22/2016,1311.7,1311.7,1311.7,1311.7
6/23/2016,1306.6,1306.6,1306.6,1306.6
6/24/2016,1365.7,1363,1363,1363
6/25/2016,1367.7,1367.7,1367.7,1367.7
6/26/2016,1367.7,1367.7,1367.7,1367.7
6/27/2016,1367.7,1367.7,1367.7,1367.7
6/28/2016,1361.1,1361.1,1361.1,1361.1
6/29/2016,1370.3,1370.3,1370.3,1370.3
6/30/2016,1363.9,1363.9,1363.9,1363.9
7/1/2016,1383.2,1383.2,1383.2,1383.2
7/2/2016,1345.5,1344.5,1347.55,1338.85
7/3/2016,1345.5,1344.5,1347.55,1338.85
7/4/2016,1352,1345,1360.15,1343
7/5/2016,1403.3,1394.5,1394.5,1393.8
7/6/2016,1411.7,1408.2,1409,1406
7/7/2016,1405.5,1405.5,1405.5,1405.5
7/8/2016,1402.5,1399.8,1399.8,1399.8
7/9/2016,1401.8,1407.7,1407.7,1407.7
7/10/2016,1401.8,1407.7,1407.7,1407.7
7/11/2016,1401.8,1407.7,1407.7,1407.7
7/12/2016,1381.2,1386.1,1386.1,1386.1
7/13/2016,1389.5,1389.5,1389.5,1389.5
7/14/2016,1378.2,1378.2,1378.2,1378.2
7/15/2016,1374,1374,1374,1374
7/16/2016,1375.9,1375.9,1375.9,1375.9
7/17/2016,1375.9,1375.9,1375.9,1375.9
7/18/2016,1375.9,1375.9,1375.9,1375.9
7/19/2016,1379.3,1379.3,1379.3,1379.3
7/20/2016,1366.7,1366.7,1366.7,1366.7
7/21/2016,1379.2,1379.2,1379.2,1379.2
7/22/2016,1372.5,1372.5,1372.5,1372.5
7/23/2016,1368.3,1368.3,1368.3,1368.3
7/24/2016,1368.3,1368.3,1368.3,1368.3
7/25/2016,1368.3,1368.3,1368.3,1368.3
7/26/2016,1369.6,1369.6,1369.6,1369.6
7/27/2016,1378.1,1378.1,1378.1,1378.1
7/28/2016,1384.9,1384.9,1384.9,1384.9
7/29/2016,1401.8,1401.8,1401.8,1401.8
7/30/2016,1402.3,1402.9,1403.2,1402.9
7/31/2016,1402.3,1402.9,1403.2,1402.9
8/1/2016,1402.3,1402.9,1403.2,1402.9
8/2/2016,1415.5,1415.5,1415.5,1415.5
8/3/2016,1410,1414.2,1414.2,1414.2
8/4/2016,1414,1414,1414,1414
8/5/2016,1394,1394,1394,1394
8/6/2016,1391.4,1391.4,1391.4,1391.4
8/7/2016,1391.4,1391.4,1391.4,1391.4
8/8/2016,1391.4,1391.4,1391.4,1391.4
8/9/2016,1396.7,1396.7,1396.7,1396.7
