Date,Price,MarketCap,BlockSize,GoldPrice,GTrends,HashRate,MempoolCount,MempoolSize,MinningDifficulty,TotalTransaction,TransactionPerDay,TransactionFee,EstimatedTransactionVolumeUSD
2018-11-20,4451.87,77401044320,1110677,1257.5,100,41672924.1289,19350510.5,19350510.5,6653300000000,358423401,269669,39.9694861,1475820951.9215
2018-11-21,4602.17,80020171047,1212275,1264.7,78,43657349.0875,22122470,22122470,6653300000000,358712579,289178,69.36765011,1007014547.88543
2018-11-22,4365.94,75919439809,1212794,1228,55,34727436.7741,10527698.75,10527698.75,6653300000000,358969227,256648,49.95016009,662090854.575515
2018-11-23,4347.11,75598851166,1217283,1260,58,40349974.1566,2928672.5,2928672.5,6653300000000,359234067,264840,39.13421764,740000744.408572
2018-11-24,3880.76,67495633205,1119518,1259.7,54,41342186.6359,8699674,8699674,6653300000000,359507230,273163,36.98433712,398983130.753916
2018-11-25,4009.97,69749265801,986502,1259.7,81,47295461.5114,3597120.5,3597120.5,6653300000000,359759328,252098,31.17997638,618633300.615613
2018-11-26,3779.13,65739289046,1017393,1259.7,80,42003661.622,7541631.5,7541631.5,6653300000000,360000957,241629,32.01112732,736626813.699038
2018-11-27,3820.72,66468970322,1181035,1250.4,73,36711861.7326,4718932.5,4718932.5,6653300000000,360256396,255439,38.27901151,846867046.177511
2018-11-28,4257.42,74072560088,1056039,1260.2,68,43326611.5944,3230659,3230659,6653300000000,360519004,262608,37.38312649,807058144.18961
2018-11-29,4278.85,74451016927,1133828,1260.8,59,39027024.1843,11927211.5,11927211.5,6653300000000,360781389,262385,38.73742361,916066338.214875
2018-11-30,4017.27,69904637061,1200095,1256.5,55,34727436.7741,5287824.5,5287824.5,6653300000000,361026865,245476,45.07238045,1613578163.501
2018-12-01,4214.67,73346194969,1210097,1270.2,48,33404486.8018,4224794.5,4224794.5,6653300000000,361275270,248405,40.77812171,689975479.91139
2018-12-02,4139.88,72050487506,1066136,1270.2,42,41011449.1428,3056684,3056684,6653300000000,361518139,242869,31.11731237,348205860.313343
2018-12-03,3894.13,67779050170,1000707,1270.2,53,37704074.2119,11829951,11829951,6653300000000,361739777,221638,23.24535308,1239335737.26842
2018-12-04,3956.89,68878292608,1109402,1277.4,53,31998005.4003,7786413.5,7786413.5,5646400000000,361981676,241899,31.12664818,2465252204.48521
2018-12-05,3753.99,65352496336,1078303,1273.4,51,38734427.5899,563055,563055,5646400000000,362249964,268288,31.50009203,1409782758.74234
2018-12-06,3521.1,61303965508,1039025,1274.3,56,36488953.5267,1629361.5,1629361.5,5646400000000,362506830,256866,26.31110179,1426379105.59656
2018-12-07,3419.94,59547645578,1093893,1283.6,73,37892374.8162,1532704.5,1532704.5,5646400000000,362787477,280647,28.47570217,751100109.531282
2018-12-08,3476.11,60531278392,1225577,1280,53,31998005.4003,1874423,1874423,5646400000000,363043737,256260,31.19535557,368967391.581389
2018-12-09,3614.23,62942160928,967856,1280,48,35646900.753,919836,919836,5646400000000,363275133,231396,19.7523634,279427828.545502
2018-12-10,3502.66,61004445982,949850,1280,54,35927585.0109,3261956.5,3261956.5,5646400000000,363512332,237199,16.83358837,526990901.514102
2018-12-11,3424.59,59650201102,1123949,1278.1,50,34804847.9793,8216903.5,8216903.5,5646400000000,363765824,253492,22.97283382,729578613.430161
2018-12-12,3486.95,60741625426,1092748,1281,49,35085532.2372,10910498,10910498,5646400000000,364021708,255884,23.31901099,548638941.837879
2018-12-13,3313.68,57728688216,1135168,1278.4,50,33682110.9477,6786463,6786463,5646400000000,364280466,258758,22.35779149,597302476.971246
2018-12-14,3242.48,56494379457,1075022,1272.2,54,36769637.7846,866749,866749,5646400000000,364547299,266833,22.08826418,523412561.153412
2018-12-15,3236.76,56400691425,1066195,1282.6,49,40979901.653,2480955.5,2480955.5,5646400000000,364826219,278920,25.09538231,290998236.25118
2018-12-16,3252.84,56685436644,939043,1282.6,46,41821954.4267,4237796,4237796,5646400000000,365089485,263266,18.37318136,315066374.369889
2018-12-17,3545.86,61798926687,1021781,1282.6,55,32278689.6582,1452778,1452778,5646400000000,365314999,225514,14.84875261,540372096.140375
2018-12-18,3696.06,64422587801,979978,1284,54,44909481.2636,6306941.25,6306941.25,5646400000000,365611454,296455,20.97551137,717156551.783183
2018-12-19,3745.95,65299132785,1093074,1286.8,59,32491732.5347,4823910.5,4823910.5,5106420000000,365881191,269737,26.57834854,893184813.801197
2018-12-20,4134.44,72078243771,1084090,1298.6,60,37822407.4037,6705138.5,6705138.5,5106420000000,366184303,303112,32.92958464,823827197.285609
2018-12-21,3896.54,67937650255,1137424,1288.6,56,34268624.1577,5472309,5472309,5106420000000,366467264,282961,27.62806589,810541683.478578
2018-12-22,4014.18,69997508295,1039893,1302.4,45,35537832.4599,790923,790923,5106420000000,366748083,280819,30.95900116,303876048.573279
2018-12-23,3998.98,69741217417,808195,1302.4,45,44422290.5749,615955,615955,5106420000000,366999494,251411,18.77646281,390737504.851646
2018-12-24,4078.6,71137548589,736205,1302.4,52,44676132.2353,524017.5,524017.5,5106420000000,367248702,249208,15.44952443,684558459.306399
2018-12-25,3815.49,66556033172,944734,1270.75,50,38583932.385,1362180,1362180,5106420000000,367527047,278345,23.01715097,403843192.833081
2018-12-26,3857.3,67292819465,810330,1303.7,47,40360824.008,729193.5,729193.5,5106420000000,367786787,259740,18.28673875,422281688.50925
2018-12-27,3654.83,63768757101,887603,1311.9,48,39853140.6872,482301.5,482301.5,5106420000000,368068086,281299,16.22660938,570591347.723592
2018-12-28,3923.92,68471837969,891798,1313.7,48,44168448.9144,578228,578228,5106420000000,368370358,302272,16.91659845,626362020.822387
2018-12-29,3820.41,66672244158,937671,1312.5,43,42391557.2914,851073,851073,5106420000000,368682987,312629,17.97068908,421850491.831543
2018-12-30,3865.95,67475512827,975095,1312.5,40,35030149.139,1320641.5,1320641.5,5106420000000,368948526,265539,15.31251107,267240600.175454
2018-12-31,3742.7,65331499158,748411,1312.5,40,44676132.2353,1553535,1553535,5106420000000,369208519,259993,13.91108006,476003087.181449
2019-01-01,3843.52,67098634181,895100,1283.35,77,43291796.7609,1600885.5,1600885.5,5618600000000,369470675,262156,15.90842885,220483471.203023
2019-01-02,3943.41,68849856732,807949,1315.3,90,41615985.2734,273189.5,273189.5,5618600000000,369706637,235962,11.22870449,493860140.978368
2019-01-03,3836.74,66994920903,941637,1326.1,93,42174589.1025,4019819,4019819,5618600000000,369977891,271254,18.0404076,586335098.627541
2019-01-04,3857.72,67368333500,961764,1317.4,88,43291796.7609,1458560,1458560,5618600000000,370265127,287236,19.1678382,534739538.898411
2019-01-05,3845.19,67157570935,959606,1321.5,75,41615985.2734,1330440,1330440,5618600000000,370548766,283639,19.57925017,325849324.68623
2019-01-06,4076.63,71206795853,825104,1321.5,77,45526212.0776,1570323,1570323,5618600000000,370818566,269800,12.27107591,295057199.362848
2019-01-07,4025.25,70316305580,804606,1321.5,88,39381569.9567,5363608,5363608,5618600000000,371070192,251626,16.59508434,622810992.785056
2019-01-08,4030.85,70422743854,1000325,1317.4,86,39381569.9567,5603160.5,5603160.5,5618600000000,371358587,288395,23.87585077,595564198.861272
2019-01-09,4035.3,70508733459,860260,1323.5,86,47202023.5651,1124958.5,1124958.5,5618600000000,371676422,317835,20.94683492,630379615.777342
2019-01-10,3678.92,64288932886,889669,1319.2,100,45805513.9922,1617035.5,1617035.5,5618600000000,371997284,320862,24.16978699,668725127.473898
2019-01-11,3687.37,64443301117,957424,1321.3,88,43571098.6755,3224457.5,3224457.5,5618600000000,372319805,322521,25.84515048,1080849631.24838
2019-01-12,3661.3,63994140882,987831,1323.3,73,41336683.3588,1347621,1347621,5618600000000,372628591,308786,24.25918558,270915665.310548
2019-01-13,3552.95,62106461671,912495,1323.3,78,38543664.2129,829479,829479,5618600000000,372917701,289110,17.12273992,235049030.017961
2019-01-14,3706.05,64789619995,848057,1323.3,83,38264362.2983,3005322.5,3005322.5,5618600000000,373191702,274001,14.17709438,585869867.324651
2019-01-15,3630.68,63477817959,960556,1319.7,82,43581703.0587,5776854.5,5776854.5,5883990000000,373520049,328347,19.99425343,1270645847.43182
2019-01-16,3655.01,63909348776,1073234,1325.1,78,38609293.9849,9471672,9471672,5883990000000,373823772,303723,21.20358949,618560383.821684
2019-01-17,3678.56,64327048255,1094643,1323.6,76,38901788.6363,2113543,2113543,5883990000000,374124075,300303,25.07927963,507804662.074602
2019-01-18,3657.84,63970991867,1112435,1313.8,72,37146820.7279,3738917.5,3738917.5,5883990000000,374425906,301831,23.48759589,449808595.91667
2019-01-19,3728.57,65214103659,1020745,1282.05,65,40364261.8933,554508.5,554508.5,5883990000000,374727115,301209,20.91797749,310087042.05763
2019-01-20,3601.01,62990143284,947468,1282.05,63,38901788.6363,1122636,1122636,5883990000000,375005278,278163,17.57732062,238388741.655114
2019-01-21,3576.03,62559869612,814794,1279.05,73,45921660.2699,704893.25,704893.25,5883990000000,375303588,298310,14.42266508,488189514.450034
2019-01-22,3604.58,63065139424,952690,1314.2,72,43874197.7101,1111804.5,1111804.5,5883990000000,375621602,318014,19.91907516,560917561.014163
2019-01-23,3585.12,62731361272,1051808,1315.2,68,38024304.6821,7653176,7653176,5883990000000,375915469,293867,20.9003654,538919234.425191
2019-01-24,3600.87,63014066012,1034468,1310.8,71,42704219.1045,416740.5,416740.5,5883990000000,376210295,294826,22.67278096,477934358.136481
2019-01-25,3599.77,63000985908,899331,1329.1,70,47384133.5269,6368511.5,6368511.5,5883990000000,376515395,305100,22.98899396,456544872.149056
2019-01-26,3602.46,63054898963,1018828,1334.5,64,40364261.8933,2535283,2535283,5883990000000,376816703,301308,24.82339222,292643247.155555
2019-01-27,3583.97,62737274093,984097,1334.5,61,43874197.7101,467803.5,467803.5,5883990000000,377108321,291618,19.8801991,223512708.830142
2019-01-28,3470.45,60756570314,865455,1334.5,76,40071767.2419,439131.5,439131.5,5883990000000,377378374,270053,15.90784813,598393585.443257
2019-01-29,3448.12,60371874099,1047887,1340.2,78,42070546.8156,1569994.5,1569994.5,5814660000000,377692519,314145,24.16321392,502734964.416652
2019-01-30,3486.18,61044262622,993423,1340.5,72,42201068.2452,1849258.75,1849258.75,5814660000000,378015462,322943,23.14980149,737418316.862737
2019-01-31,3457.79,60553903927,1094232,1350,71,39310584.1188,180550.5,180550.5,5814660000000,378341926,326464,21.22346169,574609830.720808
2019-02-01,3487.95,61088747491,1016665,1347.1,69,44802503.9589,6226334,6226334,5814660000000,378697389,355463,29.03627429,611007305.317559
2019-02-02,3521.06,61675119055,1014811,1344.3,63,45669649.1969,4938095,4938095,5814660000000,379033847,336458,33.11076701,315786229.87276
2019-02-03,3464.01,60681847608,988795,1344.3,61,41622971.4199,597161,597161,5814660000000,379360625,326778,18.92618462,265197431.536246
2019-02-04,3459.15,60603083461,933607,1344.3,75,39888680.9441,984509.5,984509.5,5814660000000,379657318,296693,14.74322284,353232913.224304
2019-02-05,3466.36,60735563490,1012660,1344.6,86,42490116.6578,609999,609999,5814660000000,379990601,333283,17.08811248,414929550.42717
2019-02-06,3413.77,59821158612,1047750,1339.7,84,42490116.6578,508565.5,508565.5,5814660000000,380346338,355737,17.21081291,496046280.164536
2019-02-07,3399.47,59578075991,1050061,1339.4,77,47403939.6727,208483.5,208483.5,5814660000000,380695874,349536,21.79051765,475540835.9098
2019-02-08,3666.78,64270269953,945157,1343.7,80,50294423.7991,2331422.25,2331422.25,5814660000000,381044726,348852,16.74141122,552614639.038452
2019-02-09,3671.2,64354732475,979111,1337,75,47114891.26,4176127.5,4176127.5,5814660000000,381383491,338765,20.91053599,290308690.903251
2019-02-10,3690.19,64694025951,935321,1337,68,43357261.8958,2421074,2421074,5814660000000,381695535,312044,17.75264078,273943900.738583
2019-02-11,3648.43,63968390250,909090,1337,72,41018987.2961,4314524,4314524,6061520000000,381996523,300988,13.62075475,512333681.418858
2019-02-12,3653.53,64063755250,1103612,1338.9,69,43691361.641,12378899,12378899,6061520000000,382302817,306294,23.13798165,494313528.417058
2019-02-13,3632.07,63694394519,1291268,1340.1,71,38568926.1383,7150663,7150663,6061520000000,382583232,280415,34.31602175,679292514.995367
2019-02-14,3616.88,63434486052,1145425,1338.7,71,46101919.5247,825923,825923,6061520000000,382934995,351763,35.63755618,465606911.488956
2019-02-15,3620.81,63509111125,1115880,1346.8,68,42486082.6992,617275,617275,6061520000000,383290382,355387,26.180398,475673471.435307
2019-02-16,3629.79,63673369195,1103739,1324.25,62,38267606.4028,3871329.25,3871329.25,6061520000000,383584381,293999,26.46547377,363956258.170098
2019-02-17,3673.84,64453368779,985371,1324.25,61,45197960.3183,343061,343061,6061520000000,383912769,328388,22.36572171,237971659.056432
2019-02-18,3915.71,68704389994,896296,1329.55,82,47909837.9374,3949044.5,3949044.5,6061520000000,384246111,333342,19.17235936,689163298.994228
2019-02-19,3947.09,69262673238,1083544,1369.6,92,46704558.9956,10509010.5,10509010.5,6061520000000,384586843,340732,29.40410079,719387605.250789
2019-02-20,3999.82,70194350042,1067214,1372.5,84,47005878.731,8986799.5,8986799.5,6061520000000,384937652,350809,36.59295015,696700438.735942
2019-02-21,3954.12,69398333876,1186100,1352.4,80,39171565.6092,4702512,4702512,6061520000000,385252129,314477,37.76184521,658222916.530834
2019-02-22,4005.53,70308555857,1171309,1357.6,76,35857048.5192,2498320,2498320,6061520000000,385549975,297846,34.71560858,594309375.18449
2019-02-23,4142.53,72720867208,1073904,1354.2,74,48813797.1438,1006352.5,1006352.5,6061520000000,385895828,345853,39.01280561,489507893.012273
2019-02-24,3810.43,66897483404,1004807,1354.2,93,43088722.1701,2925693.5,2925693.5,6061520000000,386228212,332384,25.43940867,436413535.328223
2019-02-25,3882.7,68173204651,1032026,1354.2,80,41298258.2978,4216204,4216204,6071850000000,386547627,319415,29.55542146,788388101.207672
2019-02-26,3854.36,67683296223,1118988,1353.4,78,43162133.9136,4509635.5,4509635.5,6071850000000,386884534,336907,38.85345862,592375975.327037
2019-02-27,3851.05,67631949500,1098574,1346,69,48595129.7909,3028107.5,3028107.5,6071850000000,387251074,366540,35.84517142,573599563.168567
2019-02-28,3854.79,67704774107,1117232,1341,71,42558467.7051,9088857,9088857,6071850000000,387598066,346992,32.66318415,936111689.337251
2019-03-01,3859.58,67796965743,1129264,1323.8,67,45274965.6437,6642550.5,6642550.5,6071850000000,387961648,363582,30.29594178,536410480.46392
2019-03-02,3864.42,67888255371,1057866,1311.9,63,48896962.8952,2515618.5,2515618.5,6071850000000,388679646,358999,30.48611973,440970166.168073
2019-03-03,3847.18,67592376373,1148136,1311.9,62,39841969.7664,3329159,3329159,6071850000000,389013739,334093,25.32153705,260455173.231934
2019-03-04,3761.56,66094551587,1004281,1311.9,67,44067633.2265,2021661.5,2021661.5,6071850000000,389369118,355379,21.38429981,510664925.146437
2019-03-05,3896.38,68470655400,1110003,1309.1,73,41351135.2879,1072294.5,1072294.5,6071850000000,389668171,299053,28.45991569,545495184.577438
2019-03-06,3903.94,68609885776,1022729,1312.2,72,44973132.5394,4802767.5,4802767.5,6071850000000,389955294,287123,29.02363002,603814020.830587
2019-03-07,3911.48,68749421311,1243869,1310.7,69,38634637.3493,9611678,9611678,6071850000000,390232353,277059,38.43684345,598136964.047837
2019-03-08,3901.13,68574579320,1006049,1324.3,66,42860300.8093,5593997.5,5593997.5,6071850000000,390516696,284343,38.15885184,621749744.798023
2019-03-09,3963.31,69674508655,982530,1315.7,67,44067633.2265,4838514.5,4838514.5,6071850000000,390798051,281355,34.53420729,335332056.773866
2019-03-10,3951.6,69475297370,890179,1315.7,62,41652968.3922,1061846,1061846,6071850000000,391040199,242148,24.54420613,289475543.963133
2019-03-11,3905.23,68666928025,793747,1315.7,68,41045042.971,3760959,3760959,6068890000000,391253510,213311,19.08668276,581817561.236106
2019-03-12,3909.16,68743000581,1094469,1322.4,68,42839445.3543,344009.5,344009.5,6068890000000,391548857,295347,30.82179358,634318677.206897
2019-03-13,3906.72,68706700381,1007992,1333.8,64,43141131.5892,387204,387204,6068890000000,391832351,283494,31.50427651,632556077.344
2019-03-14,3924.37,69024696307,1168085,1319.4,64,40727641.7101,3798666.25,3798666.25,6068890000000,392122097,289746,36.04315035,715988875.30552
2019-03-15,3960.91,69675002377,1030579,1327.1,64,46761366.4079,5430585,5430585,6068890000000,392418393,296296,37.56437664,544675740.536405
2019-03-16,4048.73,71227967573,984824,1325.8,66,46157993.9381,1071552,1071552,6068890000000,392715436,297043,31.12448995,360840832.093826
2019-03-17,4025.23,70821939585,776669,1325.8,64,49174856.287,1419826.5,1419826.5,6068890000000,392973298,257862,22.36301366,249331295.569819
2019-03-18,4032.51,70958165407,758423,1325.8,68,44046190.2939,511131.5,511131.5,6068890000000,393202843,229545,16.78071195,597904327.879694
2019-03-19,4071.19,71647703828,932980,1330.9,70,48571483.8172,614973,614973,6068890000000,393498711,295868,22.37480548,609610214.504111
2019-03-20,4087.48,71942444088,899083,1325.8,73,52493404.8708,234481.5,234481.5,6068890000000,393798881,300170,22.30871865,649248713.708245
2019-03-21,4029.33,70926226882,1003467,1331.6,76,48571483.8172,1455105,1455105,6068890000000,394108850,309969,27.1997923,650496386.448401
